Class,LeftX,LeftY,LeftZ,LeftThumb,LeftIndex,LeftMiddle,LeftRing,LeftPinky,leftSpeed,leftConf,leftPitch,LeftYaw,LeftRoll,leftThumbExt,leftIndexExt,leftMiddleExt,leftRingExt,leftPinkyExt,RightX,RightY,RightZ,RightThumb,RightIndex,RightMiddle,RightRing,RightPinky,rightSpeed,rightConf,rightPitch,rightYaw,rightRoll,rightThumbExt,rightIndexExt,rightMiddleExt,rightRingExt,rightPinkyExt,HandDist
discrete,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,discrete,discrete,discrete,discrete,discrete,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,discrete,discrete,discrete,discrete,discrete,continuous
Time,-0.02295949,0.1474553,0.03666772,0.05887505,0.09261049,0.09695937,0.08924383,0.07853423,0.04531117,0.1492341,3.114713,2.280794,-0.102866,True,True,True,True,True,-0.008621499,0.2692611,-0.057556,0.1793234,0.2117633,0.223656,0.224657,0.2191578,0.04531117,0,-3.021127,-2.186282,-0.0842217,True,True,True,True,True,0.154662
Time,-0.02295949,0.1474553,0.03666772,0.05887505,0.09261049,0.09695937,0.08924383,0.07853423,0.04531117,0.1492341,3.114713,2.280794,-0.102866,True,True,True,True,True,-0.008621499,0.2692611,-0.057556,0.1793234,0.2117633,0.223656,0.224657,0.2191578,0.04531117,0,-3.021127,-2.186282,-0.0842217,True,True,True,True,True,0.154662
Time,-0.02295949,0.1474553,0.03666772,0.05887505,0.09261049,0.09695937,0.08924383,0.07853423,0.04531117,0.1492341,3.114713,2.280794,-0.102866,True,True,True,True,True,-0.008621499,0.2692611,-0.057556,0.1793234,0.2117633,0.223656,0.224657,0.2191578,0.04531117,0,-3.021127,-2.186282,-0.0842217,True,True,True,True,True,0.154662
Time,-0.02295949,0.1474553,0.03666772,0.05887505,0.09261049,0.09695937,0.08924383,0.07853423,0.04531117,0.1492341,3.114713,2.280794,-0.102866,True,True,True,True,True,-0.008621499,0.2692611,-0.057556,0.1793234,0.2117633,0.223656,0.224657,0.2191578,0.04531117,0,-3.021127,-2.186282,-0.0842217,True,True,True,True,True,0.154662
Time,-0.02295949,0.1474553,0.03666772,0.05887505,0.09261049,0.09695937,0.08924383,0.07853423,0.04531117,0.1492341,3.114713,2.280794,-0.102866,True,True,True,True,True,-0.008621499,0.2692611,-0.057556,0.1793234,0.2117633,0.223656,0.224657,0.2191578,0.04531117,0,-3.021127,-2.186282,-0.0842217,True,True,True,True,True,0.154662
Time,-0.02295949,0.1474553,0.03666772,0.05887505,0.09261049,0.09695937,0.08924383,0.07853423,0.04531117,0.1492341,3.114713,2.280794,-0.102866,True,True,True,True,True,-0.008621499,0.2692611,-0.057556,0.1793234,0.2117633,0.223656,0.224657,0.2191578,0.04531117,0,-3.021127,-2.186282,-0.0842217,True,True,True,True,True,0.154662
Time,-0.02075331,0.1481361,0.03290869,0.05805013,0.09231047,0.09677727,0.08925643,0.07868362,0.06268489,0.1420462,3.132339,2.292596,-0.1571504,True,True,True,True,True,-0.009365629,0.2554424,-0.06508957,0.172354,0.2077797,0.2186768,0.2185667,0.2120835,0.06268489,0,-2.754679,-2.065454,0.08487043,True,True,True,True,True,0.1457669
Time,-0.02177741,0.150795,0.03285749,0.05808491,0.09242006,0.09671243,0.08909186,0.07848436,0.043305,0.1475616,3.104605,2.287752,-0.1314794,True,True,True,True,True,-0.01292101,0.2607248,-0.05963049,0.1719025,0.205597,0.2164678,0.216059,0.209295,0.043305,0,-2.848511,-2.170153,0.001010859,True,True,True,True,True,0.1439341
Time,-0.02270184,0.1518355,0.03305753,0.05805721,0.09251463,0.0968233,0.0892279,0.07853018,0.02941858,0.1680237,3.102105,2.289056,-0.1251723,True,True,True,True,True,-0.01579037,0.2770103,-0.05407183,0.1825971,0.2134058,0.2235187,0.2221768,0.2145819,0.02941858,0,-3.136755,-2.272018,-0.2084156,True,True,True,True,True,0.1526697
Time,-0.02351827,0.152262,0.03376579,0.05778213,0.09261511,0.09686516,0.08923872,0.07849907,0.01634742,0.1687614,3.099688,2.294953,-0.124602,False,True,True,True,True,-0.02085421,0.2841965,-0.05282131,0.1895357,0.2196829,0.2293153,0.2271407,0.2186824,0.01634742,0,2.960347,-2.282069,-0.2860384,True,True,True,True,True,0.1578326
Time,-0.0239543,0.152377,0.03389382,0.05721336,0.09286591,0.09700084,0.08947121,0.07880873,0.006710261,0.1502614,3.1063,2.300911,-0.1368128,False,True,True,True,True,-0.02908295,0.2761889,-0.05900963,0.1874192,0.2208373,0.2304616,0.2277902,0.2183557,0.006710261,0,2.930486,-2.180681,-0.2349771,True,True,True,True,True,0.1548766
Time,-0.02436799,0.1521613,0.03358883,0.05741334,0.09315397,0.09733402,0.08983076,0.07912998,0.01965239,0.1481123,3.117209,2.30704,-0.1458723,False,True,True,True,True,-0.03631689,0.2655972,-0.06399213,0.1836396,0.2194474,0.2292598,0.2262726,0.2160813,0.01965239,0,2.928396,-2.043408,-0.2262623,True,True,True,True,True,0.1501084
Time,-0.02567853,0.1525178,0.03414757,0.05708059,0.09306365,0.09716675,0.08960284,0.0789361,0.04121893,0.150001,3.102802,2.302655,-0.141153,False,True,True,True,True,-0.03499719,0.2728871,-0.0529501,0.1831687,0.2163261,0.2254712,0.2218044,0.2114375,0.04121893,0,2.815646,-2.192707,-0.3696229,True,True,True,True,True,0.1488678
Time,-0.02695874,0.1521363,0.03563919,0.05694748,0.09297901,0.09709325,0.08946371,0.0787189,0.04562652,0.1651482,3.093002,2.304881,-0.1403796,False,True,True,True,True,-0.02808059,0.2862561,-0.04902986,0.1913188,0.2214195,0.2303037,0.2267542,0.2170706,0.04562652,0,2.664659,-2.28664,-0.4657388,True,True,True,True,True,0.1586135
Time,-0.02784196,0.1509382,0.03734404,0.05647374,0.09280236,0.09705012,0.08949952,0.07877388,0.0451231,0.1596812,3.099578,2.311196,-0.1464132,False,True,True,True,True,-0.02847684,0.2963233,-0.04814,0.2011402,0.2304607,0.2388245,0.2349775,0.2252363,0.0451231,0,2.590425,-2.361923,-0.5369344,True,True,True,True,True,0.1686558
Time,-0.02805761,0.150518,0.03774324,0.05588678,0.09285489,0.09703656,0.08955026,0.07904924,0.003844129,0.1494778,3.111612,2.313087,-0.1522951,False,True,True,True,True,-0.03473343,0.2805408,-0.06418016,0.1970508,0.2318006,0.2411445,0.2380783,0.2285836,0.003844129,0,2.625528,-2.156787,-0.3513465,True,True,True,True,True,0.1653447
Time,-0.02882449,0.1491702,0.0381213,0.0566229,0.09307519,0.09721214,0.08988216,0.07927552,0.05546295,0.1548889,3.126943,2.317094,-0.1675429,True,True,True,True,True,-0.04362503,0.2565254,-0.07171613,0.1861276,0.2254577,0.2354687,0.2325579,0.2223023,0.05546295,0,2.367013,-1.842235,-0.2324346,True,True,True,True,True,0.1542999
Time,-0.02900164,0.1475389,0.03951958,0.05586684,0.09272557,0.09650876,0.08909927,0.07874356,0.04371485,0.1291198,3.117296,2.313105,-0.1660936,False,True,True,True,True,-0.03884943,0.2635633,-0.06227235,0.1871766,0.2235159,0.2330478,0.2298916,0.2200681,0.04371485,0,2.391591,-1.963142,-0.2462388,False,True,True,True,True,0.1546617
Time,-0.03006278,0.1466287,0.04099975,0.05538934,0.09273162,0.09633665,0.0888453,0.07846218,0.03016377,0.1429083,3.112647,2.31248,-0.1671252,False,True,True,True,True,-0.02804465,0.2771137,-0.06361641,0.19722,0.2309235,0.2408417,0.2385242,0.2300318,0.03016377,0,2.550247,-2.104849,-0.2298844,False,True,True,True,True,0.1672572
Time,-0.03050365,0.1461061,0.04159267,0.05523752,0.0927678,0.09630161,0.08885272,0.0784788,0.02674395,0.1482777,3.114514,2.311502,-0.1617693,False,True,True,True,True,-0.01987753,0.280664,-0.07154296,0.2031218,0.2365652,0.2475038,0.24659,0.2394226,0.02674395,0,2.683516,-2.211426,-0.2271601,False,True,True,True,False,0.1761204
Time,-0.03090324,0.1464291,0.04104612,0.05558343,0.09290808,0.09661372,0.08915088,0.07880758,0.02653483,0.1446045,3.13212,2.31126,-0.167001,False,True,True,True,True,-0.0178032,0.2657757,-0.07438938,0.1917272,0.227123,0.2388991,0.2390595,0.2327591,0.02653483,0,2.811912,-2.260082,-0.08540647,False,False,False,False,False,0.166555
Time,-0.0312558,0.1481728,0.0398053,0.05595165,0.09298269,0.09684451,0.08941422,0.07894306,0.02787077,0.1397771,3.128501,2.304563,-0.1510834,False,True,True,True,True,-0.0153014,0.2455055,-0.07243731,0.1715723,0.2093816,0.2221473,0.2236993,0.2185204,0.02787077,0,3.104652,-2.308759,0.08474261,False,False,False,False,False,0.1494209
Time,-0.02999001,0.1484288,0.04042612,0.05591035,0.09248261,0.09646421,0.08897961,0.07850204,0.06262977,0.1528897,3.1149,2.297055,-0.1391444,False,True,True,True,True,-0.01590336,0.2557252,-0.06293558,0.1738596,0.2095992,0.2215057,0.222168,0.2164248,0.06262977,0,2.901042,-2.313364,0.02526669,False,False,False,False,False,0.1496483
Time,-0.03075492,0.1493795,0.04217532,0.05583069,0.09217554,0.09615139,0.08854415,0.07809471,0.04513161,0.1721804,3.10716,2.303616,-0.1288659,False,True,True,True,True,-0.01085948,0.285318,-0.05535737,0.1930854,0.2243196,0.2352645,0.2351526,0.2297729,0.04513161,0,2.61195,-2.352183,-0.1369428,False,False,False,False,False,0.1684866
Time,-0.03194083,0.149698,0.0445957,0.05631213,0.09230199,0.09621044,0.08859111,0.0781017,0.06544071,0.1762629,3.106778,2.310913,-0.1194723,False,True,True,True,True,-0.005333067,0.3016063,-0.0549168,0.2068204,0.2361563,0.2471083,0.2473999,0.2427098,0.06544071,0,2.507429,-2.341166,-0.1675761,False,False,False,False,False,0.1835397
Time,-0.03217318,0.1500999,0.04833041,0.05611457,0.09216179,0.09618038,0.08857545,0.07800736,0.08784208,0.1813704,3.119985,2.321419,-0.1114953,False,True,True,True,True,-0.004393417,0.3001404,-0.05138806,0.204981,0.2349995,0.246222,0.2468947,0.2424144,0.08784208,0,2.538537,-2.333896,-0.106951,False,False,False,False,False,0.1822845
Time,-0.03292694,0.1524921,0.05246677,0.05610692,0.09165654,0.09606132,0.08845014,0.07795552,0.1064539,0.1769672,-3.138994,2.334605,-0.1019515,False,True,True,True,True,-0.006167905,0.2747275,-0.03956247,0.1778261,0.2097212,0.2215692,0.2233568,0.2197474,0.1064539,0,2.7921,-2.344638,-0.007903248,False,False,False,False,False,0.1553285
Time,-0.03359587,0.1561064,0.05761214,0.05544509,0.0913664,0.09573533,0.08804072,0.07759048,0.1306847,0.1836626,-3.141046,2.3471,-0.0917738,False,True,True,True,True,-0.007400541,0.2653349,-0.02835302,0.1642748,0.1965287,0.2085613,0.2103733,0.2069156,0.1306847,0.0130447,2.841183,-2.332524,0.02423399,False,False,False,False,False,0.1414464
Time,-0.03543781,0.1612785,0.0633619,0.05596715,0.09108841,0.0954386,0.08762004,0.07717714,0.176766,0.1920681,3.11982,2.360166,-0.04786116,False,True,True,True,True,-0.006383608,0.2782822,-0.02180502,0.1698594,0.1997008,0.2121544,0.2144287,0.211795,0.176766,0.0107095,2.709685,-2.304061,-0.04732755,False,False,False,False,False,0.1476057
Time,-0.03841048,0.167407,0.06955515,0.05529543,0.09119443,0.09554809,0.08763906,0.07721443,0.2081745,0.1821192,3.09439,2.372457,-0.0008850428,False,True,True,True,True,-0.005279364,0.2924565,-0.01957382,0.1773064,0.205771,0.2189016,0.2223384,0.2209238,0.2081745,0.02361511,2.636204,-2.285906,-0.1028256,False,False,False,False,False,0.1570956
Time,-0.04096747,0.1728849,0.07414774,0.05362531,0.09111633,0.09550668,0.08773645,0.07742247,0.1272184,0.1731257,3.095982,2.376981,0.01071999,False,True,True,True,True,-0.008623232,0.2958889,-0.01668878,0.176776,0.2054844,0.2186192,0.2224181,0.2211775,0.1272184,0.02731878,2.658633,-2.281617,-0.1027924,False,False,False,False,False,0.1562927
Time,-0.0433724,0.1782061,0.07572404,0.05230033,0.0911826,0.09563527,0.08805047,0.07776324,0.1169508,0.1589777,3.112821,2.369668,0.007147011,False,True,True,True,True,-0.01402402,0.2805983,-0.01393272,0.1597308,0.1909897,0.204477,0.2086656,0.2074001,0.1169508,0.02500018,2.952457,-2.31174,0.0265137,False,False,False,False,False,0.1392258
Time,-0.0447953,0.1828603,0.0769271,0.05174343,0.09102251,0.09544194,0.08796375,0.07774838,0.08621658,0.1616358,3.099081,2.364119,0.01318631,False,True,True,True,True,-0.01658928,0.2783427,-0.0115998,0.1536712,0.1854743,0.1989556,0.2032247,0.2019116,0.08621658,0.03899406,3.006125,-2.30648,0.0599292,False,False,False,False,False,0.1332272
Time,-0.04647696,0.1880852,0.07773966,0.05312473,0.09072991,0.094938,0.0873398,0.0773325,0.1381629,0.165014,3.066416,2.378194,0.03837867,False,True,True,True,True,-0.01632953,0.3000232,-0.01034292,0.1674967,0.1951683,0.2085944,0.2129358,0.2120409,0.1381629,0.002026903,2.80023,-2.285466,-0.0526543,False,False,False,False,False,0.1455937
Time,-0.04849709,0.1953342,0.07573567,0.0550396,0.09112505,0.09525253,0.08769625,0.07767372,0.1578941,0.1736004,3.049955,2.382895,0.05475539,False,True,True,True,True,-0.01243539,0.3234465,-0.01578384,0.1808306,0.2073916,0.2211412,0.2263803,0.2262504,0.1578941,0.006933571,2.652642,-2.262349,-0.1401501,False,False,False,False,False,0.161521
Time,-0.04805701,0.2037531,0.07335097,0.05605305,0.09084849,0.09536781,0.08794695,0.07781115,0.1850088,0.166058,3.053185,2.383952,0.06482652,False,True,True,True,True,-0.01398304,0.3351934,-0.02094439,0.1839527,0.2120701,0.2257129,0.2309981,0.2304919,0.1850088,0.009869279,2.604191,-2.261794,-0.1767376,False,False,False,False,False,0.1653155
Time,-0.0464116,0.2123319,0.07083449,0.05603914,0.09112971,0.09614326,0.08893453,0.0786723,0.1879725,0.1554725,3.085008,2.378361,0.04224565,False,True,True,True,True,-0.02078301,0.3306082,-0.02517539,0.1744535,0.2062702,0.2196571,0.2241881,0.2224392,0.1879725,0.01286767,2.724832,-2.265637,-0.08269813,False,False,False,False,False,0.1544798
Time,-0.04503037,0.2216109,0.06909822,0.05597997,0.0911359,0.09630403,0.08917949,0.07879809,0.1850709,0.146805,3.09071,2.371316,0.02974508,False,True,True,True,True,-0.02171099,0.3162331,-0.0251072,0.154238,0.1900912,0.2036477,0.2081318,0.2059918,0.1850709,0.01568435,2.94073,-2.309986,0.01313094,False,False,False,False,False,0.1355427
Time,-0.04301742,0.2286832,0.06938453,0.05576943,0.09064475,0.09594201,0.08886381,0.07842053,0.1205175,0.1449282,3.066339,2.363574,0.03091047,False,True,True,True,True,-0.02279239,0.3213754,-0.02340164,0.1531462,0.18846,0.2016777,0.2056214,0.2028902,0.1205175,0.008674039,2.873247,-2.295831,-0.0153856,False,False,False,False,False,0.1327033
Time,-0.04145562,0.2332558,0.07040554,0.05568577,0.09027695,0.09530813,0.08819348,0.0778213,0.08829542,0.1479526,3.035723,2.361898,0.03765692,False,True,True,True,True,-0.0214204,0.3405233,-0.02425252,0.1669993,0.1988682,0.2116971,0.2152093,0.2122299,0.08829542,0,2.6825,-2.270255,-0.1237934,False,False,False,False,False,0.1444571
Time,-0.04023856,0.2359899,0.07069645,0.05610699,0.08981121,0.09476095,0.08766691,0.0772322,0.03810259,0.1426748,3.015424,2.360661,0.05473573,False,True,True,True,True,-0.01892233,0.3515264,-0.02666033,0.1750028,0.2051714,0.2180544,0.2218647,0.2191184,0.03810259,0.0003297358,2.594292,-2.262563,-0.167418,False,False,False,False,False,0.1525824
Time,-0.03961478,0.236113,0.06889573,0.05570919,0.09006257,0.09542648,0.08851217,0.07798604,0.03971886,0.1367176,3.044003,2.353054,0.04210936,False,True,True,True,True,-0.0204517,0.3493778,-0.02732281,0.1715098,0.2038454,0.216454,0.2201332,0.2170941,0.03971886,0.01334531,2.694209,-2.287697,-0.1001552,False,False,False,False,False,0.1498471
Time,-0.03904441,0.2360036,0.06714167,0.05466162,0.09004461,0.09567651,0.08904774,0.07846811,0.02743113,0.1287461,3.064463,2.336,0.02790066,False,True,True,True,True,-0.01943225,0.3330995,-0.02518215,0.1544008,0.1902853,0.203117,0.2071211,0.2040637,0.02743113,0.007936859,2.883589,-2.34186,-0.0223926,False,False,False,False,False,0.1354103
Time,-0.03743277,0.2351767,0.06687737,0.05462482,0.08987775,0.09531354,0.08852895,0.07809917,0.03923814,0.1334889,3.050518,2.330722,0.02673206,False,True,True,True,True,-0.01933973,0.3376542,-0.02453315,0.1599644,0.1935678,0.2059965,0.2094643,0.2062333,0.03923814,0.001198577,2.758834,-2.30706,-0.07877,False,False,False,False,False,0.1385095
Time,-0.03605329,0.2345114,0.06678497,0.05500394,0.0894553,0.09462252,0.08771467,0.07738619,0.03160371,0.1393686,3.031055,2.333197,0.03174902,False,True,True,True,True,-0.0155402,0.3534129,-0.02540552,0.1736324,0.2049134,0.216847,0.2200654,0.2169984,0.03160371,0,2.580828,-2.284863,-0.1835429,False,False,False,False,False,0.1518468
Time,-0.03536169,0.2329241,0.06597286,0.05510717,0.08928302,0.09450519,0.08763648,0.07732426,0.04987292,0.139679,3.033982,2.330375,0.02728054,False,True,True,True,True,-0.01253347,0.3592737,-0.02626367,0.1789003,0.2101345,0.2216923,0.2248974,0.2220146,0.04987292,0.001489955,2.516902,-2.303797,-0.2293504,False,False,False,False,False,0.1580915
Time,-0.03485163,0.2299191,0.06386895,0.05497731,0.08951469,0.09532818,0.08855568,0.07811963,0.09129776,0.1298115,3.078367,2.324223,0.007909902,False,True,True,True,True,-0.01440132,0.3529753,-0.0279567,0.1758592,0.2086273,0.219889,0.2229201,0.2198186,0.09129776,0.001424199,2.604586,-2.337163,-0.1403758,False,False,False,False,False,0.1548967
Time,-0.03475314,0.2261105,0.06148164,0.05539392,0.09014601,0.09621591,0.08948517,0.07885891,0.08086031,0.1310795,3.115749,2.311264,-0.007987762,False,True,True,True,True,-0.01276358,0.3274767,-0.02704297,0.1547749,0.190866,0.2029772,0.2067111,0.2039414,0.08086031,0,2.882828,-2.397457,-0.0307929,False,False,False,False,False,0.1363645
Time,-0.03401343,0.2217319,0.06081493,0.0544777,0.09013842,0.09597111,0.08910847,0.07859259,0.07128042,0.1383864,3.108589,2.310355,-0.004048595,False,True,True,True,True,-0.01332126,0.3294472,-0.02494527,0.1586199,0.193753,0.2055865,0.2089471,0.2060082,0.07128042,0.002441442,2.791781,-2.366554,-0.06629704,False,False,False,False,False,0.139232
Time,-0.0344779,0.2187145,0.06098264,0.05425591,0.08986923,0.09518138,0.08809128,0.07763654,0.06464205,0.1405004,3.067465,2.31715,0.01790767,False,True,True,True,True,-0.009774695,0.3491519,-0.0244981,0.1769436,0.2088207,0.2203898,0.2235373,0.2209287,0.06464205,0,2.570495,-2.361051,-0.1889021,False,False,False,False,False,0.1578959
Time,-0.03501561,0.2153265,0.06135542,0.05453922,0.09004531,0.09514019,0.0879873,0.07750705,0.06605415,0.1462634,3.05969,2.318447,0.02136841,False,True,True,True,True,-0.004095529,0.3621623,-0.02793061,0.192707,0.2224608,0.233987,0.2376661,0.235672,0.06605415,0.007357584,2.465186,-2.377903,-0.2900165,False,False,False,False,False,0.1746103
Time,-0.03462736,0.2119103,0.0616643,0.05426008,0.09023666,0.09538309,0.08828379,0.07785444,0.05810867,0.1448432,3.08621,2.322801,0.009230264,False,True,True,True,True,-0.007258764,0.3573041,-0.0306755,0.1936105,0.2245419,0.2360733,0.2395454,0.2370878,0.05810867,0.01215315,2.492993,-2.353482,-0.2399206,False,False,False,False,False,0.1743991
Time,-0.03517869,0.2093369,0.05963525,0.05493467,0.09091856,0.09647837,0.08943515,0.07897036,0.06510714,0.1438754,3.137808,2.311072,-0.01639259,False,True,True,True,True,-0.00918556,0.3218426,-0.02952726,0.1639991,0.1985428,0.2109208,0.2150175,0.2128325,0.06510714,0,2.877695,-2.406387,-0.05907326,False,False,False,False,False,0.1458874
Time,-0.03536715,0.2074856,0.05947889,0.05478512,0.09113356,0.09648099,0.0893864,0.07892933,0.07495722,0.1447283,3.136979,2.310098,-0.02092634,False,True,True,True,True,-0.01012872,0.3138653,-0.03021991,0.1600191,0.194948,0.2075031,0.2116379,0.209255,0.07495722,0.0131757,2.971059,-2.361403,-0.01680128,False,False,False,False,False,0.1414195
Time,-0.03524012,0.2056018,0.06058383,0.05461283,0.0910308,0.09592126,0.08872847,0.07840563,0.02485626,0.1566487,3.113041,2.320919,-0.01399446,False,True,True,True,True,-0.008547321,0.3353958,-0.0276401,0.178873,0.21093,0.2229258,0.2262972,0.2236906,0.02485626,0,2.66866,-2.381551,-0.2069243,False,False,False,False,False,0.1591931
Time,-0.03556759,0.2052058,0.06035239,0.05476454,0.09118759,0.09583011,0.08858424,0.07828886,0.005095457,0.1605069,3.092665,2.321422,-0.003476634,False,True,True,True,True,-0.002044674,0.3552459,-0.0301451,0.1967833,0.2258947,0.2380009,0.2418457,0.23997,0.005095457,0.01258115,2.529612,-2.412617,-0.2913172,False,False,False,False,False,0.1783973
Time,-0.03504176,0.2051118,0.06010969,0.05469767,0.09102556,0.09573876,0.08854853,0.0782537,0.02672988,0.1546253,3.090772,2.32094,-0.0009872103,False,True,True,True,True,-0.003417906,0.3580419,-0.03336402,0.2006889,0.2303137,0.2422967,0.2460234,0.2438754,0.02672988,0.02197253,2.518697,-2.403974,-0.2725751,False,False,False,False,False,0.1820028
Time,-0.03351307,0.2055394,0.05776884,0.0547598,0.0909628,0.09641501,0.08937481,0.07891604,0.08033293,0.146071,3.12993,2.309608,-0.01023018,False,True,True,True,True,-0.008861762,0.3310264,-0.03277648,0.1759459,0.2089041,0.221097,0.2248156,0.222192,0.08033293,0,2.776345,-2.430315,-0.1171331,False,False,False,False,False,0.1566943
Time,-0.03330259,0.2067744,0.0557726,0.05454382,0.09114839,0.09676564,0.0898202,0.07923948,0.0225585,0.1415484,3.137828,2.296114,-0.0138347,False,True,True,True,True,-0.009143169,0.3040486,-0.03511027,0.151331,0.1886923,0.2015623,0.2061774,0.2039945,0.0225585,0,3.080827,-2.370968,0.03831372,False,False,False,False,False,0.1352983
Time,-0.03251893,0.2078563,0.05740141,0.05458087,0.09123303,0.09613542,0.08903454,0.07864843,0.08206631,0.1570031,3.110178,2.305636,-0.006861381,False,True,True,True,True,-0.00902731,0.3229599,-0.03024928,0.1659898,0.1991357,0.2115541,0.2151899,0.2125564,0.08206631,0,2.81296,-2.391686,-0.1306151,False,False,False,False,False,0.1465719
Time,-0.03538246,0.2119206,0.05821776,0.05478891,0.09106109,0.09601908,0.0887532,0.07833552,0.1022314,0.1642115,3.076045,2.321535,0.02599809,False,True,True,True,True,-0.000203553,0.3555621,-0.03088589,0.1885947,0.2175854,0.2303772,0.2350041,0.2340972,0.1022314,0,2.565001,-2.45357,-0.2507942,False,False,False,False,False,0.1726554
Time,-0.03718035,0.2159898,0.05811835,0.05480568,0.09104322,0.09608744,0.08877662,0.07832683,0.0893505,0.1568215,3.049266,2.322569,0.05965612,False,True,True,True,True,0.002646135,0.3682834,-0.0368008,0.1969838,0.2247473,0.2380082,0.2438284,0.2443248,0.0893505,0.02080287,2.506598,-2.45046,-0.2623779,False,False,False,False,False,0.1838182
Time,-0.03665484,0.2208418,0.0570012,0.05514285,0.0904594,0.09538706,0.08846475,0.07809031,0.1332765,0.1304238,3.008619,2.306714,0.08362211,False,True,True,True,True,-0.008733646,0.3557792,-0.04064814,0.1821277,0.2134449,0.2265249,0.2321522,0.2316324,0.1332765,0,2.52764,-2.403843,-0.1995593,False,False,False,False,False,0.1688879
Time,-0.03517889,0.2235509,0.05321331,0.05499747,0.09124611,0.09694489,0.08978362,0.07853581,0.1103281,0.106679,3.023098,2.264712,0.08981857,False,True,True,True,True,-0.01602118,0.3246718,-0.03963125,0.1523668,0.1866691,0.2002105,0.205883,0.2049074,0.1103281,0,2.697702,-2.399652,-0.07418276,False,False,False,False,False,0.1386095
Time,-0.03511335,0.2237999,0.05060626,0.05441073,0.09143218,0.09755024,0.0905297,0.07916226,0.0275982,0.1072126,3.065348,2.238925,0.06813318,False,True,True,True,True,-0.01681054,0.307857,-0.03851575,0.1355913,0.1736769,0.187035,0.1927082,0.1918107,0.0275982,0.02212925,2.834547,-2.399923,-0.0248366,False,False,False,False,False,0.1238682
Time,-0.03464936,0.2242271,0.05104715,0.05447952,0.09019238,0.09621278,0.08935484,0.07851088,0.04145763,0.1181606,3.063159,2.232632,0.06203697,False,True,True,True,True,-0.01236848,0.3164403,-0.03524206,0.1391274,0.1760508,0.1883518,0.1938273,0.1935873,0.04145763,0.03121253,2.723999,-2.404399,-0.08348642,False,False,False,False,False,0.1282402
Time,-0.03656724,0.2252382,0.05199689,0.05488383,0.08949693,0.09542659,0.08854556,0.07817007,0.0665102,0.1309568,3.056584,2.23789,0.06999254,False,True,True,True,True,-0.005251678,0.3338193,-0.03635972,0.1512801,0.1863375,0.1979235,0.2041081,0.2058326,0.0665102,0.01717325,2.617484,-2.411847,-0.1449648,False,False,False,False,False,0.1434483
Time,-0.03964593,0.2262701,0.05202496,0.05539415,0.0896016,0.09555843,0.08861347,0.07845071,0.05134136,0.1295264,3.061964,2.249239,0.07799383,False,True,True,True,True,-0.001559181,0.3459095,-0.04079249,0.1615121,0.1956738,0.2072988,0.2144336,0.2176961,0.05134136,0.02056638,2.566588,-2.424299,-0.1854948,False,False,False,False,False,0.1561386
Time,-0.0403595,0.2272407,0.05184449,0.05547488,0.08968074,0.0955742,0.08861458,0.07839349,0.04215422,0.1266438,3.061978,2.251608,0.08302178,False,True,True,True,True,-0.007067791,0.3473262,-0.04609749,0.1648632,0.1999306,0.2117429,0.218772,0.2214253,0.04215422,0,2.548011,-2.41847,-0.1786464,False,False,False,False,False,0.1584976
Time,-0.04136687,0.2270459,0.04941823,0.05571929,0.09094,0.09736767,0.0902085,0.07938743,0.09698512,0.119601,3.118294,2.238252,0.07075328,False,True,True,True,True,-0.01333803,0.3244232,-0.04469974,0.1444781,0.1822421,0.1948467,0.2022194,0.2045599,0.09698512,0,2.800094,-2.433633,-0.07725819,False,False,False,False,False,0.1382973
Time,-0.04300701,0.227383,0.04872113,0.05531075,0.09110752,0.09764672,0.09054621,0.07978193,0.05578322,0.1198224,3.119262,2.233352,0.06324511,False,True,True,True,True,-0.01497527,0.3093548,-0.04422589,0.1324679,0.1719964,0.1847933,0.1923728,0.1948959,0.05578322,0.03543255,2.97954,-2.385673,0.0005228479,False,False,False,False,False,0.1270602
Time,-0.0438806,0.2299634,0.05027868,0.05452992,0.09014495,0.09625888,0.08935995,0.07913361,0.06156542,0.130867,3.058623,2.248209,0.07977621,False,True,True,True,True,-0.01374705,0.3239278,-0.04216488,0.1422979,0.1787393,0.1910065,0.1981608,0.2008784,0.06156542,0.03261977,2.740572,-2.385719,-0.07990655,False,False,False,False,False,0.1352152
Time,-0.04503669,0.231723,0.05016539,0.0551342,0.09013397,0.09590105,0.08886784,0.07865463,0.0256661,0.1292483,3.017077,2.259203,0.08990852,False,True,True,True,True,-0.006723883,0.341735,-0.04575704,0.1563004,0.1897582,0.2022601,0.2098404,0.213269,0.0256661,0.04155587,2.535571,-2.416854,-0.1745197,False,False,False,False,False,0.1509027
Time,-0.04402601,0.2310348,0.04927797,0.05560225,0.09039952,0.09604188,0.08906326,0.07881062,0.06027706,0.1255811,3.016873,2.262358,0.09040912,False,True,True,True,True,-0.007762678,0.3459357,-0.04800008,0.1620622,0.1943682,0.2069318,0.2144083,0.2173257,0.06027706,0.02189635,2.491342,-2.412688,-0.203783,False,False,False,False,False,0.1548556
