Class,LeftX,LeftY,LeftZ,LeftThumb,LeftIndex,LeftMiddle,LeftRing,LeftPinky,leftSpeed,leftConf,leftPitch,LeftYaw,LeftRoll,leftThumbExt,leftIndexExt,leftMiddleExt,leftRingExt,leftPinkyExt,RightX,RightY,RightZ,RightThumb,RightIndex,RightMiddle,RightRing,RightPinky,rightSpeed,rightConf,rightPitch,rightYaw,rightRoll,rightThumbExt,rightIndexExt,rightMiddleExt,rightRingExt,rightPinkyExt,HandDist
discrete,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,discrete,discrete,discrete,discrete,discrete,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,continuous,discrete,discrete,discrete,discrete,discrete,continuous
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-0.03140894,0.168813,0.01759742,0.06696422,0.09173219,0.09428923,0.08542483,0.07375124,0.1139098,0.1734457,2.958074,2.351611,0.1048672,True,True,True,True,False,0.004895099,0.225054,-0.1046352,0.1360413,0.1875191,0.20151,0.2081286,0.2082161,0.1139098,0.02708915,2.754609,-2.343489,-0.165779,False,False,False,False,False,0.1393622
,-0.03674147,0.1760868,0.01360804,0.06679118,0.09191061,0.09526439,0.08683065,0.07500122,0.2519884,0.1572879,2.958488,2.346485,0.1133464,True,True,True,True,True,0.007872882,0.2302221,-0.1020638,0.1254774,0.1782044,0.1930212,0.2010412,0.2026674,0.2519884,0.01849053,2.705384,-2.318271,-0.1689029,True,False,False,False,False,0.1352814
,-0.04790432,0.1951223,0.009041542,0.07136481,0.09037584,0.09395377,0.08608576,0.07528839,0.6107216,0.1787487,2.701099,2.344319,0.3017826,True,True,True,True,True,0.03013403,0.2632473,-0.1058187,0.1224714,0.1722367,0.1893499,0.2021972,0.2115247,0.6107216,0.00213228,2.387743,-2.394534,-0.5208956,True,False,False,False,False,0.1546735
,-0.0732296,0.2259544,0.002675894,0.07445829,0.09140693,0.09594751,0.08825359,0.07713846,0.8384693,0.1721647,2.503254,2.434297,0.715173,True,True,True,True,True,0.06905441,0.2962558,-0.1083932,0.1198149,0.174485,0.1851816,0.2068782,0.2273479,0.8384693,0.05770496,2.195266,-2.755714,-1.175084,True,True,True,True,True,0.1937095
,-0.1071227,0.2505868,-0.001933614,0.08100846,0.09535252,0.1019416,0.09569036,0.08421537,0.8865418,0.1565068,2.411077,2.606552,1.20962,True,True,True,True,True,0.121189,0.3149449,-0.1024465,0.2120116,0.2413084,0.2515368,0.2637957,0.2766462,0.8865418,0.08274525,2.22403,2.968804,-1.549993,True,True,True,True,True,0.2576258
,-0.153311,0.2638529,0.001332503,0.07010112,0.09600691,0.1015969,0.09545045,0.08495091,0.9411335,0.03325959,2.449092,2.974119,2.126044,True,True,True,True,True,0.17445,0.3006642,-0.08993407,0.3624222,0.358438,0.3544166,0.3406366,0.3289163,0.9411335,0,2.393939,2.573541,-2.129755,True,True,True,True,True,0.3422162
,-0.1949618,0.2511054,0.01806001,0.06371714,0.0935914,0.09998587,0.0930616,0.08121223,0.8815582,0.03082651,2.74903,-2.915287,2.685499,True,True,True,True,True,0.2026574,0.2737536,-0.07154959,0.4479094,0.4599293,0.4528214,0.4289729,0.3990072,0.8815582,0,2.806865,2.617105,-2.592949,True,True,True,True,True,0.4082203
,-0.1969179,0.2274702,0.02279666,0.06121017,0.09447132,0.1010494,0.09354656,0.08010215,0.688462,0.01613156,2.957787,-2.934913,2.842188,True,True,True,True,True,0.1911755,0.2517837,-0.05883134,0.4433628,0.4546924,0.4444282,0.4190612,0.3881867,0.688462,0,2.979678,2.65967,-2.665375,True,True,True,True,True,0.3973295
,-0.1574978,0.2139215,0.02189528,0.0629381,0.09298308,0.100307,0.0935348,0.07993751,0.9558746,0.004538078,3.026255,-3.076609,2.879253,True,True,True,True,True,0.1456847,0.2362054,-0.04417645,0.359923,0.3582658,0.3465297,0.3199882,0.2916136,0.9558746,0.003116361,3.027117,2.826276,-2.697156,True,True,True,True,True,0.3110976
,-0.1150802,0.1990239,0.01687339,0.06566476,0.09149226,0.1002855,0.09370771,0.07944769,0.6437747,0.07626702,3.033011,3.018152,3.02397,True,True,True,True,True,0.1074657,0.2210679,-0.03385254,0.2809287,0.2657185,0.2548721,0.2297003,0.2034317,0.6437747,0.03801836,2.997688,2.991143,-2.677084,False,True,True,True,True,0.2293158
